Zip Code,BaseDate,3-Month,6-Month,1-Year
1118,2024-03-31,1.1,3.2,1.1
8107,2024-03-31,1.0,2.7,1.0
55103,2024-03-31,1.3,3.1,-1.5
76550,2024-03-31,0.6,1.7,2.0
85007,2024-03-31,0.8,2.0,2.9
60191,2024-03-31,1.2,3.1,-0.4
72936,2024-03-31,0.7,1.8,0.4
32317,2024-03-31,0.8,2.0,1.1
1835,2024-03-31,1.2,2.9,0.5
33483,2024-03-31,0.6,1.2,2.7
36613,2024-03-31,0.9,2.2,1.0
27370,2024-03-31,0.9,2.3,1.8
78405,2024-03-31,0.8,1.8,-1.3
98101,2024-03-31,1.0,1.7,0.6
18407,2024-03-31,0.8,2.3,1.2
22303,2024-03-31,0.7,1.3,-0.6
52003,2024-03-31,1.0,2.7,-0.1
18036,2024-03-31,1.0,2.6,1.9
35077,2024-03-31,0.8,2.5,0.4
36877,2024-03-31,0.9,2.3,0.8
38703,2024-03-31,0.6,1.4,-4.4
8009,2024-03-31,0.9,2.4,0.9
39183,2024-03-31,0.7,1.5,-2.5
15234,2024-03-31,1.1,2.9,-0.6
33182,2024-03-31,0.5,1.1,2.4
33980,2024-03-31,0.2,0.9,2.4
53074,2024-03-31,1.5,3.7,0.7
46394,2024-03-31,1.3,3.1,-0.4
53963,2024-03-31,1.5,4.0,2.2
46163,2024-03-31,1.0,2.6,1.8
78225,2024-03-31,0.7,1.6,-0.1
49068,2024-03-31,1.3,3.7,2.6
53129,2024-03-31,1.7,4.1,0.7
75223,2024-03-31,1.0,2.4,1.3
3045,2024-03-31,1.5,3.8,3.4
55398,2024-03-31,1.2,2.8,-1.4
72117,2024-03-31,1.0,2.2,-0.3
2120,2024-03-31,0.8,2.0,0.4
49047,2024-03-31,1.4,3.8,1.8
27522,2024-03-31,1.0,2.9,2.6
15226,2024-03-31,1.2,3.1,-0.7
32254,2024-03-31,0.9,2.2,2.5
55364,2024-03-31,1.2,2.9,-1.4
95540,2024-03-31,0.5,0.9,-2.7
6120,2024-03-31,1.4,3.7,2.5
29860,2024-03-31,0.8,1.9,1.5
98446,2024-03-31,1.5,2.6,1.0
34239,2024-03-31,0.4,1.2,3.1
27214,2024-03-31,0.9,2.3,1.8
2333,2024-03-31,1.2,3.0,0.5
3076,2024-03-31,1.5,3.6,3.2
43021,2024-03-31,1.2,2.9,2.0
2482,2024-03-31,1.3,3.2,0.6
43074,2024-03-31,1.3,3.2,2.2
60064,2024-03-31,1.6,3.9,-0.5
21231,2024-03-31,0.7,1.7,-0.9
20613,2024-03-31,0.7,1.1,-0.5
66226,2024-03-31,1.3,3.0,1.2
70394,2024-03-31,0.4,1.0,-5.8
73096,2024-03-31,0.8,1.8,-0.7
44141,2024-03-31,1.3,3.5,1.1
76022,2024-03-31,0.9,2.1,1.1
22301,2024-03-31,0.8,1.3,-0.6
31523,2024-03-31,0.9,2.4,2.3
96790,2024-03-31,1.0,2.2,3.0
80640,2024-03-31,1.1,1.9,0.2
95490,2024-03-31,0.2,0.3,-3.8
60633,2024-03-31,1.4,3.5,-0.5
55387,2024-03-31,1.1,2.7,-1.3
55435,2024-03-31,1.0,2.3,-1.1
33708,2024-03-31,0.7,1.8,3.2
35750,2024-03-31,0.8,2.0,2.2
1569,2024-03-31,1.1,2.9,1.8
54603,2024-03-31,1.3,3.3,0.6
25405,2024-03-31,0.9,2.4,1.4
60130,2024-03-31,1.2,3.1,-0.4
2458,2024-03-31,1.2,2.8,0.5
80107,2024-03-31,1.1,1.9,0.2
16686,2024-03-31,0.6,1.8,-3.3
37663,2024-03-31,1.1,2.9,2.8
48118,2024-03-31,1.1,2.7,-0.9
31533,2024-03-31,1.0,2.6,1.1
16057,2024-03-31,0.8,2.1,-0.5
81650,2024-03-31,0.9,2.0,3.2
33170,2024-03-31,0.5,1.1,2.5
35045,2024-03-31,0.9,2.1,0.8
17362,2024-03-31,1.0,2.5,1.3
7524,2024-03-31,0.6,1.7,-0.9
98930,2024-03-31,1.0,2.7,1.6
16830,2024-03-31,0.4,1.1,-3.4
38103,2024-03-31,0.6,1.5,1.3
7204,2024-03-31,0.7,1.9,-1.0
59044,2024-03-31,0.9,2.4,1.6
18512,2024-03-31,0.8,2.1,1.1
61764,2024-03-31,1.0,3.2,0.4
53959,2024-03-31,1.1,2.9,0.4
36551,2024-03-31,0.9,2.3,2.2
77801,2024-03-31,0.6,1.3,-1.0
91105,2024-03-31,0.8,1.8,0.2
54143,2024-03-31,1.3,3.6,1.8
99114,2024-03-31,0.9,2.5,2.0
11366,2024-03-31,0.4,1.1,-0.6
19934,2024-03-31,0.8,1.9,1.8
90716,2024-03-31,0.7,1.6,0.1
62522,2024-03-31,1.5,3.8,-0.5
44041,2024-03-31,1.2,3.4,1.6
46615,2024-03-31,1.4,3.9,1.9
67209,2024-03-31,1.1,2.7,1.5
29626,2024-03-31,0.9,2.2,2.0
77510,2024-03-31,0.5,1.3,0.2
61834,2024-03-31,0.8,2.3,-2.0
98104,2024-03-31,1.0,1.8,0.7
55077,2024-03-31,1.2,2.8,-1.3
43125,2024-03-31,1.4,3.4,2.3
34604,2024-03-31,0.7,1.8,3.2
29936,2024-03-31,0.5,1.4,2.6
77372,2024-03-31,0.6,1.3,0.2
64057,2024-03-31,1.3,3.1,1.2
33190,2024-03-31,0.5,1.1,2.4
31501,2024-03-31,1.2,2.6,2.1
33776,2024-03-31,0.6,1.6,2.8
7086,2024-03-31,0.5,1.4,-0.7
32736,2024-03-31,0.6,1.4,2.0
39520,2024-03-31,0.9,2.1,0.5
10528,2024-03-31,0.6,1.6,-0.9
99901,2024-03-31,0.5,1.4,-1.9
75686,2024-03-31,0.9,2.4,1.5
33330,2024-03-31,0.6,1.2,2.7
8030,2024-03-31,1.1,2.9,1.1
34475,2024-03-31,0.4,1.1,3.4
87501,2024-03-31,0.9,2.2,1.6
1527,2024-03-31,1.1,3.0,1.9
20650,2024-03-31,0.6,1.5,-1.3
66205,2024-03-31,1.4,3.3,1.3
73106,2024-03-31,1.0,2.4,1.1
87420,2024-03-31,1.0,2.3,-0.8
98948,2024-03-31,1.1,3.0,1.8
66002,2024-03-31,1.3,4.0,3.4
59401,2024-03-31,0.8,2.5,1.9
44907,2024-03-31,1.2,3.7,2.7
65806,2024-03-31,1.1,2.9,2.8
32908,2024-03-31,0.6,1.6,2.1
56082,2024-03-31,1.2,3.3,-0.6
12953,2024-03-31,0.8,2.8,1.0
1119,2024-03-31,1.1,3.3,1.1
27524,2024-03-31,0.9,2.4,2.4
73108,2024-03-31,1.2,2.8,1.3
99201,2024-03-31,1.0,2.8,2.2
12528,2024-03-31,1.0,3.2,4.4
22044,2024-03-31,0.8,1.5,-0.6
43031,2024-03-31,1.3,3.3,2.2
61866,2024-03-31,1.2,3.3,-1.2
72714,2024-03-31,0.9,2.2,3.2
75707,2024-03-31,0.9,2.4,1.8
39437,2024-03-31,0.6,1.7,-2.0
75454,2024-03-31,1.0,2.5,1.3
97386,2024-03-31,1.0,2.5,1.7
33132,2024-03-31,0.5,1.0,2.2
28016,2024-03-31,1.0,2.5,3.1
78336,2024-03-31,0.6,1.4,-1.0
27525,2024-03-31,0.9,2.2,2.3
47807,2024-03-31,1.4,3.6,0.8
84029,2024-03-31,1.0,2.2,1.7
14610,2024-03-31,1.8,5.4,3.2
72921,2024-03-31,0.7,1.8,0.4
41056,2024-03-31,0.7,2.7,2.1
36272,2024-03-31,0.8,1.7,-2.2
28801,2024-03-31,0.9,2.4,1.9
44721,2024-03-31,1.4,3.6,1.0
1331,2024-03-31,1.2,3.4,2.1
77591,2024-03-31,0.5,1.2,0.2
